num_articulo;descripcion1;descripcion2;id_un_med_1;id_un_med_2;status
11100233;PERNO COD:03325672 P/MANCHON Q;UE ACOPLA MOTOR DEL MTC 101 CO;UN;UN;1
10500372;PERNO COD:10000100079 DEA93/93;S                             ;UN;UN;1
10500360;PERNO COD:10000100131 DEA93/93;S                             ;UN;UN;1
13000123;MASCARINA 34x34 DE GUARDA PIET;RE ELEGANTI (FASCIA 027AS)    ;UN;UN;1
10301027;MASCHERINA DI GOMMATURA PEL TA;MPONI ISO INFERIORI           ;UN;UN;1
10301014;MASCHERINA DI VULC. TAMP      ;MASCHERINA DI VULC. TAMP      ;UN;UN;1
10154587;MOLLA COD:13201007            ;;UN;UN;1
12000781;LAMA  AFFILATURA 121¯ COD.3000;0120133E TAV.587 POS.11 C.CUT ;UN;UN;1
10901057;PALANCA SENSOR COD.Q0001246 TA;V.11 FIG.11 POS.7 MARFIN      ;UN;UN;1
10900598;PERNO COD:DR0153 MARFIN       ;;UN;UN;1
10301158;MASCHERINA 49X49 PROGETTO WENG;E                             ;UN;UN;1
11701057;PALETA L=130 DISE•O X00096492 ;;UN;UN;1
11701053;MOLDE 60X60 1.USCITE PH.5     ;;UN;UN;1
10301143;MOLDE CANNON RAIL             ;;UN;UN;1
10300905;MOLDE COMPLETO SFS SUPERIOR 35;X35 (3U) P/PRENSA 2800        ;UN;UN;1
13000444;MASCHERINA 35X35 GOMMATURA TAM;PONI P/PRUEBA SERIE TURK      ;UN;UN;1
29922964;MOLDE DE INYECCION DE 2 CAVIDA;DESEN SAE.1045 Y SAE.4140 P/DA;UN;UN;1
29923080;MOLDE DE INYECCION DE 2 CAVIDA;DES DE BUJE ESTRIADO ARRASTRE ;UN;UN;1
10900402;MORDAZA P/ROBOT COD:162563800 ;TAV.15.2 POS.21 PLANO:MR0053B3;UN;UN;1
11600197;MANGA DE ACOPLE DESVIADOR PLAN;O 160010067                   ;UN;UN;1
11700430;GUIA PARA TOLVA PLANO MR1382A1;;UN;UN;1
29923010;MOLDE DE INYECCION FORMADOPR D;E PUNTERA PROTECCION CORREA DE;UN;UN;1
10300862;NIPPLO COD:PH20010005 TAV:3035;.A FIG:4                      ;UN;UN;1
10400360;MOLLE A TAZZA COD.76234 COMM.1;03013 ESSICCATOIO             ;UN;UN;1
10901130;PERNO COD.133240202 TAV.8.0 PO;S.21 SYNTHESIS                ;UN;UN;1
25900407;PERNO COD.1804461004 LINDE H=3;5;UN;UN;1
25900357;PERNO COD.1804461003 MAT.H2X39;3R05883/2004 LINDE H35        ;UN;UN;1
16500097;"PI•ON Z12 X 3/8"" SIMPLE TEMPLA";DO                            ;UN;UN;1
10900408;PERNO COD:131500028 POS:18 TAV;:7 SL50A7                     ;UN;UN;1
10900888;PERNO COD:133203601 POS:11 TAV;:11 SYNTHESIS                 ;UN;UN;1
11700352;PERNO COD:140397 SITI         ;;UN;UN;1
10900611;PERNO P/POLEA LIBRE PLANO MR16;63A3                          ;UN;UN;1
12000187;PIASTRA FILTRANTE INTERMEDIA C;ON INSERTE M-16 PER FILTRO PRE;UN;UN;1
12100462;PIASTRA FILTRANTE INTERMEDIA T;AV.3/01 FILTRI FAZZINI TIP‡ FI;UN;UN;1
10800054;PI•ON DE MOTOR Z12 12-B1 PLANO;:MR1561A3                     ;UN;UN;1
25000235;OKI HEAD C/CA•O CROMO BOSS CRO;MO                            ;UN;UN;1
11701169;MARCO MOLDE 50X50 ENTRANTE (1U;) PH.1600 SMU.162 C/LASTRINAS ;UN;UN;1
10300420;OBTURADOR IN RESINA P/TAMPON 4;5x45 ISOST                    ;UN;UN;1
10800367;OCHIO DI BIELA (CODIGO:000-225;46) BYT 926 MANDO DE BRAZO PLA;UN;UN;1
25153147;MARCO CON TAPA TRANSPARENTE FU;ME PARA 3 MODULOS MARFIL      ;UN;UN;1
12000872;CILINDRO 240320630010         ;TAV.581 POS18 BMR             ;UN;UN;1
25156943;FICHA MACHO 3-PERNOS CHATOS DE;15 AMPERES                    ;UN;UN;1
25900856;ACEITE 20W50                  ;ACEITE 20W50                  ;LT;LT;1
25156944;CARGADOR Y ARRANCADOR DE BATER;IA DE 12-24VOL                ;UN;UN;1
26000441;GUANTE HILO DE NIYLON CON ACER;O INOX COD.1/600 IZQUIERDO    ;UN;UN;1
25156949;EXTRACTOR TIPO:DWRSV1,6       ;CODIGO:232133                 ;UN;UN;1
25156950;PLC OMRON CP1H-XA40DT1-D      ;24-ENTRADAS - 16-SALIDAS PNP  ;UN;UN;1
25156951;MODULO COMUNICACION RS232C    ;CP1W-C1F01 OMRON              ;UN;UN;1
25156952;RELE DE SEGURIDAD MONITOR     ;G9SA-301 24 VDC/VAC OMRON     ;UN;UN;1
26100999;CAJA TRANSPARENTE PARA CD     ;CAJA TRANSPARENTE PARA CD     ;UN;UN;1
512000011;ENG-9600 ENGOBE REVERSO       ;                              ;KG;KG;1
25673515;BULON ALLEN 10 X 1.25 X L.30MM;BULON ALLEN 10 X 1.25 X L.30MM;UN;UN;1
25673516;BULON HEXAG M10X50 AC.INOX    ;BULON HEXAG M10X50 AC.INOX    ;UN;UN;1
25900857;SUSPENCION COD.6213261-8 CAT.9;7811 VOLVO L90E               ;UN;UN;1
25900858;RESORTE COD.11707356-9 CAT.979;11 VOLVO L90E                 ;UN;UN;1
25900859;AMORTIGUADOR COD.11707351-0 C ;AT.97811 VOLVO L90E           ;UN;UN;1
25900860;AMORTIGUADOR COD.11700708 CAT.;97811 VOLVO L90E              ;UN;UN;1
10301007;VALVULA BOSCH REXROTH 483788  ;ZDR6DP2-4X/210YM PMAX 315BAR  ;UN;UN;1
10500878;GUIA DE PLASTICO P/CORREA A   ;X LARGO 2000MM PLANO:050110149;UN;UN;1
11800465;TABLA 05-1/2 POSICION 23 CODIG;O:R.310.97.02.M1 (SF93) MAT.19;UN;UN;1
11800466;TABLA.08.2/2 POS:10 (TR2000) C;AT.R.1320101M1 MAT.20010273   ;UN;UN;1
12400505;CORREA C428                   ;CORREA C428                   ;UN;UN;1
12900426;BOMBA ARES MX300-M-PP-7-S-6   ;BOMBA ARES MX300-M-PP-7-S-6   ;UN;UN;1
25156864;TRANSFORMADOR 220V A 19V 1.AMP;TRANSFORMADOR 220V A 19V 1.AMP;UN;UN;1
12200272;BUJE ACOPLE MOD.63 DIAM.24MM S;TM                            ;UN;UN;1
26100517;ETIQUETA 80X50 PAPEL ILUSTRACI;ON (ROLLOS DE 3000 U. C/U) 18 ;RL;RL;1
12300353;FIXED ANNULUS RACE POS.19 P/VA;RIADOR MOD.SF/010 CAT.13/89 PA;UN;UN;1
12400317;CORREA B42                    ;                              ;UN;UN;1
12400120;CORREA B433                   ;;UN;UN;1
12100407;COCINA MARUPA                 ;                              ;UN;UN;1
11100124;DOSATORE PMF COD:5090470      ;                              ;UN;UN;1
10500652;CUBETA RECOGE ESMALTE IZQUIERD;O COD.10300485 MULTIROLL REVO.;UN;UN;1
26400079;CUBIERTA TRASERA 23X9X10 P/AUT;OELEVADOR LINDE H25 C/ARO     ;UN;UN;1
12400399;CORREA B80                    ;                              ;UN;UN;1
12400063;CORREA B82                    ;;UN;UN;1
10300839;ELEMENTO COD:MOL14001801 TAV:2;005.003 POS:1 CAT:159.53 PH160;UN;UN;1
25673555;CABLE DE ACERO 4MM FORRADO    ;EN PVC TRANSPARENTE           ;MT;MT;1
25157080;LAMPARA PARA REFLECTOR 200W   ;LAMPARA PARA REFLECTOR 200W   ;UN;UN;1
25157081;LUMINARIA PARA AR.111(DE PARED;LUMINARIA PARA AR.111(DE PARED;UN;UN;1
25157090;TARJETA ELECTRONICA CP.5611 MO;DELO SIMATIC MARCA SIEMENS    ;UN;UN;1
29923412;TUBO ESTRUCTURAL 100X20X1.6MM ;TUBO ESTRUCTURAL 100X20X1.6MM ;KG;KG;1
26000468;"ESLINGA DE SEGURIDAD 1"" X 1830";MM SIN HEBILLA CON GANCHO ANDA;UN;UN;1
11600381;CINTA TRANSPORTADORA DE PVC   ;2650 ENTRE CENTROS ANCHO 90MM ;UN;UN;1
26100905;ACCESS POINT MOD.AP-5131      ;MOTOROLA                      ;UN;UN;1
25156655;FUENTA ALIMENTACION P/ AP-5131;FUENTA ALIMENTACION P/ AP-5131;UN;UN;1
26100906;TARJETA NAVIDAD ELECTRONICAS  ;TARJETA NAVIDAD ELECTRONICAS  ;UN;UN;1
22800550;SUPER PICO PULVERIZADOR PLANO ;"DE 2"" ROSCA:BSP1/4"" (DIFUSOR) ";UN;UN;1
4,04603E+11;EMP21.10103 BW                ;MOSAICO BASKET WEAVE EMP21    ;M2;CJ;1
4,04603E+11;EMP22.10103 BW                ;MOSAICO BASKET WEAVE EMP22    ;M2;CJ;1
4,04603E+11;EMP23.10103 BW                ;MOSAICO BASKET WEAVE EMP23    ;M2;CJ;1
4,04603E+11;EMP24.10103 BW                ;MOSAICO BASKET WEAVE EMP24    ;M2;CJ;1
22500641;RODAMIENTO 618/6              ;RODAMIENTO 618/6              ;UN;UN;1
25156701;CAMARA DE FOTOS               ;CAMARA DE FOTOS               ;UN;UN;1
25673475;BOLA DE GOMA PARA MARTILLO    ;NEUMATICO MAR:NAPIMAT MOD:1659;UN;UN;1
22500645;ANILLO DE SEGURIDAD TIPO I-85 ;ANILLO DE SEGURIDAD TIPO I-85 ;UN;UN;1
39990835;"BOLA DE ALTA DENSIDAD 2 1/2""  ";DIAM. (ALUBIT).               ;KG;KG;1
26000085;CARTELERIA 400x450x10 MM      ;                              ;UN;UN;1
13000950;GRAFICA SERIE PRINCESS YELLOW ;GRAFICA SERIE PRINCESS YELLOW ;UN;UN;1
22800555;CILINDRO NEUMATICO DNC-63-125-;PPV-A                         ;UN;UN;1
12100533;MANIGLIA 42250009             ;POS.03 TECNEMA T.20120000/0001;UN;UN;1
25156670;MEMORIA TIMBRATORE PLC SQ     ;VER.2.20 19/04/1996           ;UN;UN;1
12200394;VENTILADOR CENTRIFUGO TAMA•O.D;192-200 2800RPM 2.2KW 500MM RO;UN;UN;1
25900735;SEAL LIP TYPE COD.7K-9208     ;PALA CATERPILLER 938G         ;UN;UN;1
25900736;WASHER(52X120X1.6MM THK )COD. ;5V-6454 PALA CATERPILLER 938G ;UN;UN;1
25900737;SEAL LIP TYPE COD.7K-9203     ;PALA CATERPILLER 938G         ;UN;UN;1
26100746;CARTUCHO HP 21 COD:C9351AL    ;P/ IMPRESORA HP DESKJET D2360 ;UN;UN;1
4,04502E+11;RIF LUCE MATITA 90¯ 2X17      ;RIF LUCE MATITA 90¯ 2X17      ;UN;CJ;1
12000138;GIRANTE POMPA PEMO 603 AO-AB H;P920 1400/2800 POS. 5 SERIE:19;UN;UN;1
11700988;GUIA  DOBLE IZQUIERDA  P/TOL V;A  PLANO 030010254            ;UN;UN;1
10300694;GRIGLIA 34X68 1 USCITA        ;;UN;UN;1
25900582;PIEZA DE FIJACION COD.39236322;03 LINDE H.35                 ;UN;UN;1
13100002;ESTRUCTURA DE SOPORTE DE      ;RIELES 2.19X1.00              ;UN;UN;1
12000680;CORREA SUPERIORE 6840X50      ;COD.3000040301D BMR           ;UN;UN;1
12000740;MOTORIDUTTORE COD:VEDI TAV:220;POS:390/Q                     ;UN;UN;1
12000396;VARILLA POS.14 P/VALVULA      ;NEUMATICAS TIPO PA-2 DN150    ;UN;UN;1
12000397;VARILLA POS.14 P/VALVULA      ;NEUMATICAS TIPO PA-2 DN200    ;UN;UN;1
19900027;ARCILLA ROJA                  ;                              ;TN;KG;1
22600342;RETEN 20-32-5                 ;RETEN 20-32-5                 ;UN;UN;1
12100543;MEMBRANA SEGUN MUESTRA.       ;MEMBRANA SEGUN MUESTRA.       ;UN;UN;1
25156530;INVERTER KEB 12.F5.C1B -      ;INVERTER KEB 12.F5.C1B -      ;UN;UN;1
25156531;INVERTER KEB 14.F5.C1E -      ;INVERTER KEB 14.F5.C1E -      ;UN;UN;1
25156532;CAVO CON FICHA XJ51 P/SE      ;27087912;MT;MT;1
25156533;FICHA HEMBRA XJ51 QUE UN      ;FICHA HEMBRA XJ51 QUE UN      ;UN;UN;1
25500034;VALVULA DE RETENCION VERTICAL ;DE 3/4' EN BRONCE.            ;UN;UN;1
25673469;LUBRICANTE PARA CADENA OKS.451;EN AEROSOL                    ;UN;UN;1
25400400;TEE PANTALON PVC 160MM        ;TIPO.Y GRIEGA                 ;UN;UN;1
11600280;CINTA TRANSPORTADORA 13070MM  ; ENTRE CENTROS ANCHO 400 DIAM ;UN;UN;1
11800458;TABLA.8 N¯8 G. BRAZO MANDRINO ;TR.2001 R.132.01.01.M1        ;UN;UN;1
11800459;TABLA.08 POS.18 TR.2000       ;TR.2000 R.132.97.12.M1        ;UN;UN;1
11800460;TABLA.08 POS.3 TR.2000        ;TR.2000 R.132.97.12.M1        ;UN;UN;1
11600274;SOPORTE RODILLO 60X220        ;PLANO.170010111               ;UN;UN;1
11701363;STAMPO SPECCHIO SFS 52.5X52.5 ;(2U)PRENSA SACMI 2800 COMPLETO;UN;UN;1
11701364;MATRICE INFERIOR SFS 52.5X52.5;(2u)COMPLETA                  ;UN;UN;1
11701365;SOTTO TAMPONI MAGNETICI INF   ;52.5 X 52.5 (2u)              ;UN;UN;1
12909334;BORDE NAUTICO TRAVERTINO      ;BORDE NAUTICO TRAVERTINO      ;UN;CJ;1
12909342;LOSETA 50 X 50                ;LOSETA 50 X 50                ;UN;UN;1
11701209;MAGNESITE ABRASIVE L:140 #2500;REKORD                        ;UN;CJ;1
26100929;DISE•O                        ;DISE•O                        ;UN;UN;1
25900750;IMPERMEABILIZANTE F-5 MANCHEST;ER                            ;LT;LT;1
26100932;TONER HP MOD:CB540A (REMANUFAC;TURADO)                       ;UN;UN;1
26100933;TONER HP MOD:CB543A (REMANUFAC;TURADO)                       ;UN;UN;1
26100934;TONER HP MOD:CB542A (REMANUFAC;TURADO)                       ;UN;UN;1
12900402;ARO GUIA NYLON C/CARGA PISTON ;RANURA DI:94,85xDE100 A:8,21MM;UN;UN;1
25900716;ELEMENTO DE ACOPLE SULLIAR    ;COD.25004-551 MOD.20100 S.4550;UN;UN;1
10154605;FLANGIA COD.MTD 34001052      ;FIG.6 CAT.185.04              ;UN;UN;1
10154606;DISTANZIALE FIG.9 CAT.185.04  ;MTD.3400                      ;UN;UN;1
26100904;CARTUCHO NEGRO CB.540A        ;CARTUCHO NEGRO CB.540A        ;UN;UN;1
4,04603E+11;EMP20.10103 BW                ;MOSAICO BASKET WEAVE EMP20    ;M2;CJ;1
4,04603E+11;EMP20.10102 BR                ;MOSAICO BRICK PATTERN EMP20   ;M2;CJ;1
25673476;PALA RECTA PARA CESPED        ;PALA RECTA PARA CESPED        ;UN;UN;1
26100928;ETIQUETA  BLANCA AUTODHESIVA  ;TAMA•O CARTA                  ;UN;UN;1
16500211;PI•ON Z36 X 5/8 DOBLE EJE.40MM;CHAVETERO 12X8MM PRISIONERO 10;UN;UN;1
25156672;SIRENA 12VDC YV5SS KINGVOX    ;SIRENA 12VDC YV5SS KINGVOX    ;UN;UN;1
25156673;SIRENA 24VDC YV5SS KINGVOX    ;SIRENA 24VDC YV5SS KINGVOX    ;UN;UN;1
25156674;SIRENA 110VAC YV5SS KINGVOX   ;SIRENA 110VAC YV5SS KINGVOX   ;UN;UN;1
4,03234E+11;PAE SABBIA MOSAICO LISTELLO34X;PAE SABBIA MOSAICO LISTELLO34X;UN;CJ;1
4,03234E+11;PAE QUARZO MOSAICO LISTEL 34X3;PAE QUARZO MOSAICO LISTEL 34X3;UN;CJ;1
10100217;CAJA IMP. CROSS 17.5X52.5 V 01;CAJA IMP. CROSS 17.5X52.5 V 01;UN;UN;1
10100218;CAJA IMP. CROSS 8.5X52.5 V 0  ;CAJA IMP. CROSS 8.5X52.5 V 0  ;UN;UN;1
513000190;PIGMENTO NEGRO CPD-NE-682     ;E.T.MPP-006 V01               ;KG;KG;1
29999999;Costos indirectos             ;                              ;UN;KG;1
11100381;VITE TE GR. M:16 L:90 UNI 5739;COD:MCB22018                  ;UN;UN;1
11100382;DADO ZINCADO D:M16 6S UNI5588 ;COD:MCY31A009                 ;UN;UN;1
11100383;VITE TCEI GR M:16 L:40 UNI5931;8.8 COD: MCA22009             ;UN;UN;1
11100384;SILICONE BASE POLI. ANON. NERO;310ML COD:MCY40C003           ;UN;UN;1
26100907;CALCO IXELLE 0.40X1.20        ;CALCO IXELLE 0.40X1.20        ;UN;UN;1
25156656;INVERTER OMRON V7 220V 1.1KW  ;INVERTER OMRON V7 220V 1.1KW  ;UN;UN;1
29923324;BARRA CROMADA 25MM X6000MM    ;BARRA CROMADA 25MM X6000MM    ;UN;UN;1
25156657;CAPACITOR ELECTROLITICOS      ;2200mF X 35V                  ;UN;UN;1
11400102;DIAFRAGMA DE GOMA TAB:4 POS:2 ;MATRICULA:961881              ;UN;UN;1
11400107;DIAFRAGMA DE GOMA TAB:4 POS:2 ;MATRICULA:982735              ;UN;UN;1
12900282;EJE SUPERIOR COD.3353003 POS.0;63/1 MAT.IT100078 DIS.06302000;UN;UN;1
12100268;DISTANZIATORE POS-10 COD 09130;3 BOMBA PEMO 503AO-A3 MATRICUL;UN;UN;1
10301162;DISTRIBUIDOR PARA SISTEMA DE L;UBRICACION MJ-4-1(155-155-155);UN;UN;1
10800197;EJE SALIDA REDUCTOR PLANO.0800;10266;UN;UN;1
12900304;DIAPHRAGM PRIMARY COD:15-1010-;55-42 BOMBA WILDEN            ;UN;UN;1
25900442;CONDUCCION 41X5.6X2.5 COD.000.;962.33.36 LINDE H.35          ;UN;UN;1
11600210;CONEXCION DOSIFICACION PIGMENT;OS GRC PLANO 160010078        ;UN;UN;1
11600211;CONEXCION DOSIFICACION PIGMENT;OS GRC PLANO 160010077        ;UN;UN;1
11600212;CONEXCION DOSIFICACION PIGMENT;OS GRC PLANO 160010079        ;UN;UN;1
10400084;ELECTROIMAN  COD.3035134      ;;UN;UN;1
10400095;ELECTROIMAN COD.303539        ;;UN;UN;1
25900435;ELECTROVALVULA P/BOMBA INYECTO;RA COD.LUCAS 1799-7167/6200 LI;UN;UN;1
10400154;DADO ESTRIADO P/EJE COD.270159;06 TAB.3784A FIG.15  PLANO 040;UN;UN;1
29922391;CUERPO DE BOMBA AUTOELEVADOR L;INDE                          ;UN;UN;1
11400161;CUERPO DESCARGADOR COD:1000035;102 P/ATM 090 CAT:134.38.100 M;UN;UN;1
25000081;CUERPO EMPOTRAR HANSGROHE PARA; BA•ERA, ERA MONOCOMANDO ART. ;UN;UN;1
10800401;DISTANCIADOR COD 420400165 BYT; 926 C/D CORREA DESCARGA      ;UN;UN;1
10500570;EJE COD.8111712600 TAV.7 X ROT;OCOLOR 54L MAT.201129         ;UN;UN;1
10500575;EJE COD.8111712801 TAV.6      ;EJE COD.8111712801 TAV.6      ;UN;UN;1
10400179;EJE COD.90215101              ;;UN;UN;1
11100154;ELEMENTO FILTRANTE MOD:MP-250-;25 MTC                        ;UN;UN;1
26400051;CUBIERTA 235-75-15  PIRELLI   ;CUBIERTA 235-75-15  PIRELLI   ;UN;UN;1
25900411;FILTRO DE AIRE.(SEGURIDAD) COD;.0009839001 LINDE H35 TIPO H35;UN;UN;1
12900358;FILTRO DE AIRE COD.530-027-000;" SAN PIPER 2""                 ";UN;UN;1
10500141;EJE DE TRAINO LINEAS 1 a 5 30x;590 MM PLANO:050110015        ;UN;UN;1
25900253;FILTRO DE AIRE COD.8152009-0 V;OLVO L.90                     ;UN;UN;1
25900182;FILTRO DE AIRE COD:11110175 VO;LVO L90F                      ;UN;UN;1
25900183;FILTRO DE AIRE COD:11110176 VO;LVO L90F                      ;UN;UN;1
25672438;ESPUMA LIMPIADORA P/TECLADOS Y; GABINETES                    ;UN;UN;1
10901195;EJE COD.132900213 TAV.6.2 1/2 ;POS.7 SL50-3 A8               ;UN;UN;1
10400099;ELEMENTO COD.6555034          ;;UN;UN;1
10154592;ELEMENTO DI TENUTA COD:FZ30010;09 TABLA:2 FIG:9              ;UN;UN;1
10900544;EJE DIAM.30MM X 600MM LARGO   ;;UN;UN;1
10500573;EJE COD.8111532300 TAV.7 X ROT;OCOLOR 54L MAT.201129         ;UN;UN;1
10500103;EJE ESTRIADO COD.5011235010 LS;R/84-B                        ;UN;UN;1
10900743;EJE ESTRIADO P/ACOPLADOR PLANO;:090150039                    ;UN;UN;1
29922110;DUOL RING DE TELA SERIGRAFICA ;DE 465 X 770 MM PARA MULTI ROL;UN;UN;1
10700096;DISTANCIADOR RK200130002      ;;UN;UN;1
10300205;DISTANCIADOR CAT192.25L01 TABL;A1 FIG.8 COD SMU 14203003     ;UN;UN;1
11100028;DISTANCIADOR TAB 1 FIG 12 SIN ;FIN ACMC                      ;UN;UN;1
26400054;CUBIERTA FATE HIGHWAY RANGE RU;NNER H/T 165/70R14            ;UN;UN;1
11700909;FISSAGGIO PISTONE CO:PH2800590;0 PARA PH2800 MAT:305044.     ;UN;UN;1
10300758;ATTACCO TRAMOGGINO COD:X000945;88 TAV.27 FIG.254 CARRO DUAL L;UN;UN;1
12100236;FLANG DIAM.170MM              ;;UN;UN;1
13000694;FILMACION DE GRAFICA P/DESARRL;LO SCABOS-2                   ;UN;UN;1
10900885;CREMALLERA COD:133271701 POS:2; TAV:13 2/2 SYNTHESIS         ;UN;UN;1
10400057;CREMALLERA EVA COD.57015018   ;;UN;UN;1
10400339;CREMALLERA POS.35 COD.EVA 2701;5018 CAT.14655020A MAT.014760 ;UN;UN;1
10154593;ELEMENTO DENTIERA COD:FZ300101;3 TABLA:2 FIG:13              ;UN;UN;1
10900873;EJE COD:123200052 POS:4 TAV:11; CPK S120                     ;UN;UN;1
10900877;EJE COD:123200201 POS:13 TAV:5; 1/2 CPK S120                 ;UN;UN;1
10900876;EJE COD:123200208 POS:11 TAV:5; 2/2 PLANO:123200208 CPK S120 ;UN;UN;1
10800448;DISTANCIADOR COD:420400071 B&T;853 MESA SALIDA DESCARGA MR027;UN;UN;1
13000668;FILMACION DE GRAFICA DESARROLL;"O ""FIORITO-MIX""               ";UN;UN;1
13000861;FILMACION DE GRAFICA DESARROLL;"O ""TRVERTINO NEW"" 60X60       ";UN;UN;1
13000690;FILMACION DE GRAFICA NUEVO PRO;"YECTO H""                      ";UN;UN;1
12100440;CUERPO COD.30410034 TAV.A POS.;19 TECNEMA                    ;UN;UN;1
11700649;FLANGIA (PERTAPPO 1/8TMG)     ;;UN;UN;1
10300218;FLANGIA ACP COD.09006009      ;;UN;UN;1
10400170;FLANGIA ALBERO CARDANICO COD.0;102110 A                      ;UN;UN;1
29922512;ESPEJO CRISTAL DE 4 MM. CON BO;RDE PULIDO                    ;UN;UN;1
10400293;EJE SUPLEMENTARIO DADO ESTRIAD;O PLANO 040010059             ;UN;UN;1
10400298;EJE TAB.0498.B POS.18 COD.EVA ;27010009 CAT.EVA.290 14655020A;UN;UN;1
11600116;EJE TAMBOR REENVIO COD:3040010;358 POS.12 TAB.1 CAT.335993002;UN;UN;1
10300718;DISCO SPINTOR MOLDE SFS PLANO ;66;UN;UN;1
13000514;DIAPOSITIVA FORMATO 34x34 PROG;"ETTO ""CREMA DALMAZIA""         ";UN;UN;1
13000415;DIAPOSITIVA 35X35 SERIE CREMA ;MARFIL                        ;UN;UN;1
13000459;DIAPOSITIVA 370X370MM PROGETTO;" ""CREMA DALMAZIA""             ";UN;UN;1
12100307;GUIA DE APM PARA CORREA C/22 P;LANO MR.1662A4 LARGO 2000MM   ;UN;UN;1
10500591;CONEXION POR SIRIO TK 0018L00 ;POS.4                         ;UN;UN;1
10300649;EJE MESA RPR PLANO:MR0890A3   ;;UN;UN;1
12900362;EJE METALICO COD.658-059-120 S;"AN PIPER 2""                   ";UN;UN;1
12900266;DIAFRAGMA DIAM. EXT. 300 P/BOM;BA FILTRANTE DE ESMALTES.     ;UN;UN;1
10400294;DADO ESTRIADO PLANO 040010058 ;;UN;UN;1
10500064;DISCO 160X40MM COLOR NARANJA  ;COD:144LFG0050                ;UN;UN;1
10500446;DISCO GOMA ESPUMA NARANJA C/VE;LCRO DIAM.160x40 MM COD:144LFG;UN;UN;1
11701102;ELEMENTO FILTRANTE POS.6 FIG.5;A(1/2) SITI                   ;UN;UN;1
10900752;ELEMENTO FILTRANTE TAB.6 POS.8; P/ISOPILE MAT.9800304551     ;UN;UN;1
10300121;ENGRANAJE ACP 14006033        ;;UN;UN;1
10500505;ENGRANAJE COD 8325023900 ROTOC;OLOR                          ;UN;UN;1
10500619;EJE EXENTRICO COJINETE DE GUIA; COD.1030093 POS.16 TAB.5 TECN;UN;UN;1
25900350;ELEMENTO FILTRANTE P/CABINA AI;RE ACONDICIONADO PLANO 1100100;UN;UN;1
25900074;ELEMENTO FILTRANTE PALL HC7500;SKP8H=01eh001nb030 beta5c=1000;UN;UN;1
22800404;ELEMENTO FILTRANTE PARA LFMBP-;1-H COD.162829                ;UN;UN;1
11600089;DESVIADOR DE GOMA PARA POLVO 1;050x80MM PLANO.MR566A2        ;UN;UN;1
12300493;EJE DE VARIADOR PLANO 23001007;;UN;UN;1
10500464;EJE DI TRASMISSIONE MOTO CALET;TATO 99 L:1300 COD:35000100024;UN;UN;1
10900548;EJE DIAM.30MM X 300MM LARGO   ;;UN;UN;1
25900112;FILTRO DE AIRE CR180/1        ;;UN;UN;1
10400001;ESTABILIZADOR 5667307         ;;UN;UN;1
11700406;ESTAMPO 50x50  BAJO ISOST. C/O;BTURADORES NUEVOS DIMENSION CU;UN;UN;1
13000416;DIAPOSITIVA 50X50 SERIE CREMA ;MARFIL                        ;UN;UN;1
10300901;CUADRO ESP. 24 MM P/ENGOMADO P;UNZONES                       ;UN;UN;1
10154594;ELEMENTO DENTIERA TENUTA LATER;ALE COD:FZ3001014 TABLA:2 FIG:;UN;UN;1
25900268;ELEMENTO DE RESORTE COD.000.96;5.26.02 P/AUTOELEVADOR LINDE  ;UN;UN;1
22800430;ELEMENTO FILT AW 3.000 FIBRA C;OD.111585 SMC                 ;UN;UN;1
22800445;ELEMENTO FILTRANTE 2000.FIBRA ;COD.1129116 SMC               ;UN;UN;1
10500063;DISCO 160x30mm. COLOR NEGRO   ;COD: 144LFG0046               ;UN;UN;1
10500445;DISCO GOMA ESPUMA NEGRA C/VELC;RO DIAM.160x30 MM COD:144LFG00;UN;UN;1
10900797;CREMALLERA POS:6 TAV:5 COD:122;807901 PLANO 090070053        ;UN;UN;1
10800173;DISCO X SENSORE COD:420370002 ;B&T853 GRUPO MORDAZA          ;UN;UN;1
26400027;CUBIERTA FIRESTONE 215-80-R16 ;RADIAL                        ;UN;UN;1
26400140;CUBIERTA MASIZA 600x9 TRASERA ;DE AUTOELEV. KOMATSU          ;UN;UN;1
26400050;CUBIERTA MASIZA 600x9 TRASERA ;TAILIF/KOMATSU                ;UN;UN;1
26400004;CUBIERTA RODADO 20 X 2.125    ;;UN;UN;1
13000743;FILMACION DE GRAFICA P/MARONA ;STORM 66x66 CM COD:ILVA:5     ;UN;UN;1
13000693;FILMACION DE GRAFICA P/NUEVO D;ESARROLLO GEO COD.Q-1686 V-191;UN;UN;1
13000700;FILMACION DE GRAFICA P/ DESARR;OLLO GEO I COD.Q-1686         ;UN;UN;1
12900047;DIAFRAGMA COD:286-098-360 MOD:;S30 FIG:17 SAND PIPER         ;UN;UN;1
12000382;EJE COD:30.408.15 B.M.R.      ;;UN;UN;1
10800376;EJE COD:420010021 BYT853 GRUPO; MORDAZA MR0411A3             ;UN;UN;1
10800460;EJE COD:420010022 B&T853 BARRE;RA MR0410A3                   ;UN;UN;1
10800526;EJE SALIDA REDUCTOR PLANO 0800;10258;UN;UN;1
10800449;DISTANCIADOR COD:420400072 B&T;853 MESA SALIDA DESCARGA MR073;UN;UN;1
